user_id,push_cnt,msg_type
u00009290,2,B
u00009291,0,None
u00009292,1,B
u00009293,0,None
u00009294,2,B
u00009295,2,B
u00009296,0,None
u00009297,2,A
u00009298,1,B
u00009299,1,B
u00009300,0,None
u00009301,1,B
u00009302,1,A
u00009303,2,A
u00009304,2,B
u00009305,1,A
u00009306,2,B
u00009307,1,A
u00009308,1,B
u00009309,2,B
u00009310,1,B
u00009311,2,B
u00009312,2,B
u00009313,1,B
u00009314,1,B
u00009315,1,A
u00009316,1,B
u00009317,2,A
u00009318,2,B
u00009319,2,B
u00009320,2,A
u00009321,2,A
u00009322,1,A
u00009323,1,B
u00009324,1,A
u00009325,1,B
u00009326,2,B
u00009327,2,B
u00009328,2,A
u00009329,1,B
u00009330,0,None
u00009331,1,B
u00009332,2,B
u00009333,2,A
u00009334,1,A
u00009335,0,None
u00009336,1,A
u00009337,1,B
u00009338,0,None
u00009339,2,A
u00009340,2,A
u00009341,2,A
u00009342,2,B
u00009343,1,A
u00009344,2,A
u00009345,1,B
u00009346,0,None
u00009347,2,B
u00009348,2,B
u00009349,0,None
u00009350,1,A
u00009351,2,A
u00009352,1,A
u00009353,2,B
u00009354,0,None
u00009355,2,A
u00009356,0,None
u00009357,1,B
u00009358,1,B
u00009359,2,A
u00009360,1,A
u00009361,1,A
u00009362,2,B
u00009363,1,B
u00009364,0,None
u00009365,2,A
u00009366,0,None
u00009367,2,A
u00009368,1,A
u00009369,1,A
u00009370,0,None
u00009371,0,None
u00009372,1,A
u00009373,2,A
u00009374,1,B
u00009375,2,B
u00009376,2,B
u00009377,1,A
u00009378,1,A
u00009379,0,None
u00009380,0,None
u00009381,0,None
u00009382,1,B
u00009383,2,B
u00009384,0,None
u00009385,1,A
u00009386,1,A
u00009387,2,A
u00009388,1,B
u00009389,1,B
u00009390,1,B
u00009391,2,A
u00009392,2,A
u00009393,2,B
u00009394,2,A
u00009395,1,B
u00009396,2,A
u00009397,2,A
u00009398,1,A
u00009399,2,A
u00009400,2,B
u00009401,2,B
u00009402,1,B
u00009403,1,A
u00009404,1,A
u00009405,2,B
u00009406,1,A
u00009407,0,None
u00009408,0,None
u00009409,2,A
u00009410,1,B
u00009411,0,None
u00009412,1,B
u00009413,1,A
u00009414,1,A
u00009415,1,B
u00009416,1,A
u00009417,0,None
u00009418,1,B
u00009419,1,A
u00009420,1,A
u00009421,2,A
u00009422,1,B
u00009423,2,B
u00009424,0,None
u00009425,0,None
u00009426,1,A
u00009427,0,None
u00009428,1,B
u00009429,2,B
u00009430,2,A
u00009431,2,B
u00009432,2,B
u00009433,1,B
u00009434,2,A
u00009435,1,B
u00009436,1,A
u00009437,1,A
u00009438,2,B
u00009439,1,B
u00009440,2,A
u00009441,1,B
u00009442,1,A
u00009443,1,A
u00009444,2,A
u00009445,2,A
u00009446,1,A
u00009447,2,B
u00009448,2,A
u00009449,1,B
u00009450,1,B
u00009451,2,B
u00009452,0,None
u00009453,1,A
u00009454,1,B
u00009455,1,A
u00009456,2,B
u00009457,1,A
u00009458,2,B
u00009459,1,A
u00009460,1,A
u00009461,2,A
u00009462,1,A
u00009463,1,B
u00009464,1,B
u00009465,2,B
u00009466,2,A
u00009467,0,None
u00009468,0,None
u00009469,1,B
u00009470,1,A
u00009471,0,None
u00009472,2,B
u00009473,2,A
u00009474,1,B
u00009475,2,B
u00009476,1,A
u00009477,1,B
u00009478,2,B
u00009479,1,B
u00009480,1,A
u00009481,1,B
u00009482,2,B
u00009483,2,A
u00009484,1,B
u00009485,2,B
u00009486,2,B
u00009487,1,A
u00009488,2,B
u00009489,0,None
u00009490,0,None
u00009491,2,A
u00009492,2,A
u00009493,2,B
u00009494,2,A
u00009495,2,A
u00009496,2,A
u00009497,1,A
u00009498,1,B
u00009499,0,None
u00009500,1,B
u00009501,2,B
u00009502,0,None
u00009503,1,A
u00009504,2,B
u00009505,1,A
u00009506,1,A
u00009507,0,None
u00009508,2,B
u00009509,2,B
u00009510,2,B
u00009511,2,A
u00009512,1,A
u00009513,1,B
u00009514,1,B
u00009515,0,None
u00009516,2,B
u00009517,1,B
u00009518,0,None
u00009519,1,A
u00009520,2,B
u00009521,2,A
u00009522,2,A
u00009523,0,None
u00009524,0,None
u00009525,2,B
u00009526,1,B
u00009527,0,None
u00009528,1,A
u00009529,1,A
u00009530,2,A
u00009531,0,None
u00009532,1,B
u00009533,2,B
u00009534,2,B
u00009535,2,B
u00009536,0,None
u00009537,2,A
u00009538,2,A
u00009539,2,A
u00009540,0,None
u00009541,1,A
u00009542,0,None
u00009543,0,None
u00009544,2,B
u00009545,1,B
u00009546,2,B
u00009547,1,B
u00009548,2,B
u00009549,2,A
u00009550,1,B
u00009551,1,B
u00009552,0,None
u00009553,1,B
u00009554,2,A
u00009555,1,B
u00009556,1,A
u00009557,1,B
u00009558,2,B
u00009559,1,B
u00009560,2,A
u00009561,2,B
u00009562,2,A
u00009563,1,A
u00009564,0,None
u00009565,2,B
u00009566,1,A
u00009567,1,A
u00009568,2,A
u00009569,1,B
u00009570,0,None
u00009571,1,A
u00009572,1,B
u00009573,2,A
u00009574,0,None
u00009575,1,B
u00009576,2,B
u00009577,1,A
u00009578,2,B
u00009579,2,B
u00009580,2,B
u00009581,0,None
u00009582,1,A
u00009583,0,None
u00009584,1,B
u00009585,2,A
u00009586,1,B
u00009587,0,None
u00009588,1,A
u00009589,2,A
u00009590,0,None
u00009591,2,B
u00009592,2,B
u00009593,2,A
u00009594,1,B
u00009595,2,B
u00009596,2,B
u00009597,2,B
u00009598,2,B
u00009599,2,A
u00009600,2,A
u00009601,2,B
u00009602,0,None
u00009603,2,B
u00009604,0,None
u00009605,0,None
u00009606,0,None
u00009607,0,None
u00009608,2,A
u00009609,1,B
u00009610,1,A
u00009611,0,None
u00009612,2,A
u00009613,1,B
u00009614,2,A
u00009615,2,A
u00009616,1,A
u00009617,0,None
u00009618,2,A
u00009619,1,B
u00009620,2,A
u00009621,1,A
u00009622,1,A
u00009623,1,B
u00009624,2,B
u00009625,2,B
u00009626,2,A
u00009627,2,B
u00009628,2,B
u00009629,2,B
u00009630,1,B
u00009631,2,A
u00009632,1,A
u00009633,1,A
u00009634,0,None
u00009635,1,B
u00009636,1,A
u00009637,1,B
u00009638,0,None
u00009639,0,None
u00009640,2,B
u00009641,2,B
u00009642,2,A
u00009643,1,B
u00009644,1,A
u00009645,1,A
u00009646,2,B
u00009647,0,None
u00009648,1,A
u00009649,2,A
u00009650,1,A
u00009651,2,A
u00009652,2,A
u00009653,2,B
u00009654,1,A
u00009655,1,A
u00009656,2,A
u00009657,2,A
u00009658,2,A
u00009659,1,A
u00009660,0,None
u00009661,1,A
u00009662,0,None
u00009663,1,B
u00009664,1,A
u00009665,2,A
u00009666,2,A
u00009667,2,A
u00009668,1,B
u00009669,2,B
u00009670,1,A
u00009671,2,B
u00009672,2,B
u00009673,2,A
u00009674,0,None
u00009675,2,B
u00009676,1,A
u00009677,2,B
u00009678,1,A
u00009679,2,A
u00009680,2,A
u00009681,2,B
u00009682,2,A
u00009683,2,B
u00009684,1,B
u00009685,2,A
u00009686,2,A
u00009687,0,None
u00009688,1,B
u00009689,2,A
u00009690,0,None
u00009691,1,B
u00009692,1,B
u00009693,2,A
u00009694,2,A
u00009695,0,None
u00009696,0,None
u00009697,2,A
u00009698,1,A
u00009699,1,B
u00009700,2,A
u00009701,1,B
u00009702,2,B
u00009703,2,A
u00009704,1,B
u00009705,0,None
u00009706,2,B
u00009707,1,B
u00009708,2,A
u00009709,1,B
u00009710,1,B
u00009711,2,A
u00009712,1,A
u00009713,2,B
u00009714,0,None
u00009715,2,A
u00009716,0,None
u00009717,2,A
u00009718,1,B
u00009719,1,A
u00009720,2,B
u00009721,2,A
u00009722,2,A
u00009723,0,None
u00009724,2,A
u00009725,1,B
u00009726,2,B
u00009727,2,B
u00009728,0,None
u00009729,0,None
u00009730,1,B
u00009731,2,A
u00009732,1,A
u00009733,2,A
u00009734,2,B
u00009735,2,B
u00009736,0,None
u00009737,1,B
u00009738,2,B
u00009739,2,B
u00009740,2,A
u00009741,2,B
u00009742,2,B
u00009743,1,B
u00009744,2,B
u00009745,1,B
u00009746,2,B
u00009747,2,A
u00009748,2,B
u00009749,2,B
u00009750,2,A
u00009751,0,None
u00009752,2,A
u00009753,2,B
u00009754,0,None
u00009755,2,B
u00009756,2,A
u00009757,2,A
u00009758,2,A
u00009759,1,A
u00009760,0,None
u00009761,1,B
u00009762,0,None
u00009763,2,A
u00009764,2,A
u00009765,2,B
u00009766,1,B
u00009767,2,A
u00009768,1,B
u00009769,1,B
u00009770,2,A
u00009771,2,B
u00009772,1,B
u00009773,0,None
u00009774,2,A
u00009775,0,None
u00009776,1,A
u00009777,1,B
u00009778,2,A
u00009779,1,A
u00009780,1,A
u00009781,2,B
u00009782,2,A
u00009783,2,B
u00009784,2,B
u00009785,2,B
u00009786,0,None
u00009787,1,A
u00009788,0,None
u00009789,1,A
u00009790,1,B
u00009791,2,A
u00009792,2,A
u00009793,1,A
u00009794,0,None
u00009795,0,None
u00009796,1,A
u00009797,0,None
u00009798,2,A
u00009799,1,A
u00009800,1,B
u00009801,1,B
u00009802,0,None
u00009803,2,B
u00009804,0,None
u00009805,2,A
u00009806,1,B
u00009807,1,B
u00009808,0,None
u00009809,2,B
u00009810,1,B
u00009811,0,None
u00009812,1,B
u00009813,2,B
u00009814,2,B
u00009815,2,A
u00009816,1,B
u00009817,1,B
u00009818,2,A
u00009819,2,A
u00009820,2,A
u00009821,2,A
u00009822,1,B
u00009823,2,B
u00009824,2,A
u00009825,2,A
u00009826,1,B
u00009827,1,A
u00009828,2,A
u00009829,2,B
u00009830,2,A
u00009831,0,None
u00009832,2,B
u00009833,1,A
u00009834,0,None
u00009835,1,B
u00009836,2,B
u00009837,1,A
u00009838,1,A
u00009839,2,B
u00009840,0,None
u00009841,2,B
u00009842,2,B
u00009843,0,None
u00009844,1,A
u00009845,2,B
u00009846,2,A
u00009847,1,B
u00009848,0,None
u00009849,1,B
u00009850,0,None
u00009851,0,None
u00009852,1,B
u00009853,0,None
u00009854,1,B
u00009855,1,A
u00009856,2,A
u00009857,2,A
u00009858,2,A
u00009859,2,B
u00009860,2,B
u00009861,2,A
u00009862,1,A
u00009863,0,None
u00009864,0,None
u00009865,0,None
u00009866,1,B
u00009867,2,A
u00009868,1,A
u00009869,2,A
u00009870,1,A
u00009871,1,A
u00009872,2,B
u00009873,1,B
u00009874,1,B
u00009875,1,B
u00009876,0,None
u00009877,1,B
u00009878,1,A
u00009879,1,B
u00009880,2,B
u00009881,1,B
u00009882,0,None
u00009883,1,B
u00009884,1,A
u00009885,2,A
u00009886,0,None
u00009887,1,B
u00009888,0,None
u00009889,1,A
u00009890,1,A
u00009891,1,B
u00009892,2,A
u00009893,1,B
u00009894,2,B
u00009895,0,None
u00009896,1,A
u00009897,1,B
u00009898,0,None
u00009899,2,B
u00009900,2,B
u00009901,2,B
u00009902,1,A
u00009903,2,A
u00009904,2,A
u00009905,1,B
u00009906,0,None
u00009907,1,A
u00009908,1,B
u00009909,2,B
u00009910,1,B
u00009911,1,A
u00009912,1,B
u00009913,1,B
u00009914,1,B
u00009915,2,B
u00009916,1,A
u00009917,2,B
u00009918,1,A
u00009919,2,A
u00009920,0,None
u00009921,2,A
u00009922,2,B
u00009923,2,B
u00009924,1,B
u00009925,1,B
u00009926,2,A
u00009927,1,A
u00009928,2,A
u00009929,2,A
u00009930,1,A
u00009931,2,B
u00009932,1,B
u00009933,1,A
u00009934,0,None
u00009935,1,B
u00009936,2,A
u00009937,1,B
u00009938,2,B
u00009939,0,None
u00009940,1,A
u00009941,2,B
u00009942,2,A
u00009943,2,A
u00009944,2,B
u00009945,2,A
u00009946,2,B
u00009947,0,None
u00009948,2,B
u00009949,1,B
u00009950,1,B
u00009951,0,None
u00009952,2,B
u00009953,1,B
u00009954,2,B
u00009955,2,B
u00009956,1,B
u00009957,1,A
u00009958,0,None
u00009959,1,A
u00009960,1,A
u00009961,1,B
u00009962,1,B
u00009963,0,None
u00009964,2,B
u00009965,0,None
u00009966,2,B
u00009967,2,A
u00009968,2,A
u00009969,2,A
u00009970,2,A
u00009971,1,A
u00009972,1,B
u00009973,2,B
u00009974,1,B
u00009975,1,B
u00009976,0,None
u00009977,1,A
u00009978,2,A
u00009979,0,None
u00009980,2,B
u00009981,1,A
u00009982,1,A
u00009983,1,B
u00009984,2,A
u00009985,1,B
u00009986,2,B
u00009987,0,None
u00009988,2,B
u00009989,1,A
u00009990,2,B
u00009991,1,B
u00009992,1,B
u00009993,0,None
u00009994,1,B
u00009995,0,None
u00009996,2,B
u00009997,2,A
u00009998,2,B
u00009999,0,None
u00010000,2,B
u00010001,1,A
u00010002,2,A
u00010003,2,A
u00010004,2,B
u00010005,2,B
u00010006,2,B
u00010007,2,B
u00010008,1,B
u00010009,1,A
u00010010,0,None
u00010011,1,A
u00010012,2,B
u00010013,1,A
u00010014,1,B
u00010015,1,A
u00010016,0,None
u00010017,1,A
u00010018,1,B
u00010019,0,None
u00010020,0,None
u00010021,0,None
u00010022,1,A
u00010023,2,A
u00010024,2,A
u00010025,2,B
u00010026,2,A
u00010027,2,B
u00010028,1,A
u00010029,1,A
u00010030,2,B
u00010031,2,A
u00010032,1,A
u00010033,1,A
u00010034,2,A
u00010035,1,A
u00010036,1,B
u00010037,1,B
u00010038,1,B
u00010039,2,B
u00010040,0,None
u00010041,2,A
u00010042,2,A
u00010043,0,None
u00010044,0,None
u00010045,2,A
u00010046,1,A
u00010047,2,A
u00010048,1,A
u00010049,1,B
u00010050,2,A
u00010051,2,A
u00010052,2,A
u00010053,0,None
u00010054,2,A
u00010055,1,A
u00010056,1,B
u00010057,1,B
u00010058,1,A
u00010059,1,B
u00010060,2,A
u00010061,1,A
u00010062,2,B
u00010063,0,None
u00010064,2,A
u00010065,0,None
u00010066,2,A
u00010067,2,B
u00010068,2,A
u00010069,1,A
u00010070,0,None
u00010071,0,None
u00010072,2,B
u00010073,2,B
u00010074,1,A
u00010075,1,A
u00010076,2,B
u00010077,1,B
u00010078,1,B
u00010079,2,B
u00010080,1,B
u00010081,1,A
u00010082,2,B
u00010083,0,None
u00010084,1,A
u00010085,1,A
u00010086,2,A
u00010087,2,B
u00010088,0,None
u00010089,1,A
u00010090,1,B
u00010091,1,B
u00010092,2,A
u00010093,2,A
u00010094,2,B
u00010095,1,A
u00010096,2,B
u00010097,0,None
u00010098,1,B
u00010099,1,B
u00010100,2,A
u00010101,1,A
u00010102,1,B
u00010103,1,A
u00010104,1,A
u00010105,1,A
u00010106,2,A
u00010107,2,B
u00010108,2,A
u00010109,2,A
u00010110,2,B
u00010111,2,B
u00010112,2,B
u00010113,2,A
u00010114,2,B
u00010115,2,B
u00010116,1,B
u00010117,2,B
u00010118,0,None
u00010119,2,B
u00010120,1,B
u00010121,1,B
u00010122,1,A
u00010123,1,B
u00010124,2,A
u00010125,1,A
u00010126,1,B
u00010127,1,A
u00010128,0,None
u00010129,0,None
u00010130,2,B
u00010131,1,A
u00010132,2,B
u00010133,1,B
u00010134,0,None
u00010135,0,None
u00010136,2,B
u00010137,0,None
u00010138,1,B
u00010139,1,B
u00010140,1,B
u00010141,1,A
u00010142,1,A
u00010143,0,None
u00010144,1,A
u00010145,1,A
u00010146,0,None
u00010147,0,None
u00010148,2,A
u00010149,0,None
u00010150,2,B
u00010151,2,B
u00010152,2,A
u00010153,0,None
u00010154,0,None
u00010155,1,A
u00010156,0,None
u00010157,1,A
u00010158,1,B
u00010159,0,None
u00010160,2,A
u00010161,2,A
u00010162,2,A
u00010163,2,A
u00010164,2,B
u00010165,1,B
u00010166,0,None
u00010167,1,A
u00010168,2,A
u00010169,1,B
u00010170,2,B
u00010171,2,A
u00010172,2,A
u00010173,1,B
u00010174,1,B
u00010175,1,A
u00010176,1,B
u00010177,0,None
u00010178,2,A
u00010179,2,B
u00010180,2,B
u00010181,0,None
u00010182,0,None
u00010183,2,B
u00010184,1,B
u00010185,1,A
u00010186,2,A
u00010187,1,A
u00010188,1,B
u00010189,2,B
u00010190,1,A
u00010191,2,B
u00010192,0,None
u00010193,1,B
u00010194,1,B
u00010195,1,A
u00010196,2,A
u00010197,1,A
u00010198,2,A
u00010199,1,A
u00010200,2,B
u00010201,0,None
u00010202,1,B
u00010203,2,B
u00010204,1,B
u00010205,2,A
u00010206,2,B
u00010207,0,None
u00010208,2,A
u00010209,1,A
u00010210,2,B
u00010211,1,A
u00010212,2,B
u00010213,1,B
u00010214,1,A
u00010215,1,A
u00010216,1,A
u00010217,2,B
u00010218,1,B
u00010219,0,None
u00010220,0,None
u00010221,2,A
u00010222,2,A
u00010223,1,B
u00010224,1,A
u00010225,1,B
u00010226,2,A
u00010227,2,B
u00010228,2,B
u00010229,2,A
u00010230,2,B
u00010231,1,A
u00010232,2,B
u00010233,1,A
u00010234,1,B
u00010235,2,B
u00010236,2,A
u00010237,1,B
u00010238,0,None
u00010239,2,A
u00010240,2,A
u00010241,2,B
u00010242,1,A
u00010243,1,A
u00010244,1,B
u00010245,2,A
u00010246,2,B
u00010247,2,B
u00010248,0,None
u00010249,1,B
u00010250,1,A
u00010251,2,A
u00010252,1,A
u00010253,2,B
u00010254,1,B
u00010255,2,A
u00010256,1,B
u00010257,2,B
u00010258,2,A
u00010259,1,A
u00010260,0,None
u00010261,1,B
u00010262,2,B
u00010263,2,A
u00010264,2,A
u00010265,0,None
u00010266,1,A
u00010267,1,A
u00010268,2,A
u00010269,0,None
u00010270,1,B
u00010271,2,B
u00010272,2,B
u00010273,1,B
u00010274,1,A
u00010275,0,None
u00010276,1,B
u00010277,1,A
u00010278,0,None
u00010279,1,B
u00010280,2,B
u00010281,1,A
u00010282,1,A
u00010283,2,B
u00010284,2,B
u00010285,2,B
u00010286,2,B
u00010287,2,B
u00010288,1,A
u00010289,1,B
u00010290,0,None
u00010291,0,None
u00010292,1,B
u00010293,0,None
u00010294,1,A
u00010295,1,A
u00010296,1,A
u00010297,2,B
u00010298,0,None
u00010299,2,B
u00010300,2,A
u00010301,0,None
u00010302,0,None
u00010303,2,B
u00010304,0,None
u00010305,1,A
u00010306,1,B
u00010307,1,A
u00010308,0,None
u00010309,0,None
u00010310,2,B
u00010311,2,A
u00010312,0,None
u00010313,2,B
u00010314,2,B
u00010315,1,A
u00010316,1,A
u00010317,1,A
u00010318,1,B
u00010319,2,B
u00010320,1,A
u00010321,1,B
u00010322,2,B
u00010323,2,B
u00010324,1,A
u00010325,2,A
u00010326,2,A
u00010327,1,B
u00010328,1,B
u00010329,1,A
u00010330,0,None
u00010331,2,B
u00010332,2,B
u00010333,1,A
u00010334,2,B
u00010335,1,A
u00010336,2,A
u00010337,2,A
u00010338,2,B
u00010339,1,B
u00010340,0,None
u00010341,2,B
u00010342,2,A
u00010343,0,None
u00010344,1,B
u00010345,2,B
u00010346,1,A
u00010347,0,None
u00010348,1,A
u00010349,0,None
u00010350,2,A
u00010351,2,B
u00010352,2,B
u00010353,2,A
u00010354,2,A
u00010355,1,B
u00010356,2,A
u00010357,1,B
u00010358,0,None
u00010359,0,None
u00010360,2,B
u00010361,0,None
u00010362,2,A
u00010363,1,B
u00010364,1,B
u00010365,2,A
u00010366,1,B
u00010367,0,None
u00010368,2,A
u00010369,1,B
u00010370,0,None
u00010371,2,A
u00010372,0,None
u00010373,0,None
u00010374,1,B
u00010375,2,B
u00010376,2,A
u00010377,0,None
u00010378,2,B
u00010379,1,B
u00010380,0,None
u00010381,1,A
u00010382,1,B
u00010383,0,None
u00010384,1,B
u00010385,0,None
u00010386,2,B
u00010387,0,None
u00010388,2,A
u00010389,2,A
u00010390,2,A
u00010391,1,A
u00010392,0,None
u00010393,0,None
u00010394,1,A
u00010395,2,B
u00010396,1,B
u00010397,0,None
u00010398,1,B
u00010399,2,A
u00010400,2,B
u00010401,1,A
u00010402,1,B
u00010403,2,A
u00010404,1,A
u00010405,2,B
u00010406,2,B
u00010407,0,None
u00010408,1,B
u00010409,0,None
u00010410,1,B
u00010411,1,A
u00010412,1,A
u00010413,2,A
u00010414,2,B
u00010415,1,A
u00010416,0,None
u00010417,2,B
u00010418,2,B
u00010419,1,B
u00010420,2,B
u00010421,0,None
u00010422,1,A
u00010423,1,A
u00010424,1,B
u00010425,2,A
u00010426,1,A
u00010427,1,B
u00010428,2,A
u00010429,0,None
u00010430,1,B
u00010431,0,None
u00010432,2,B
u00010433,0,None
u00010434,1,A
u00010435,1,A
u00010436,1,A
u00010437,1,B
u00010438,0,None
u00010439,2,A
u00010440,0,None
u00010441,2,B
u00010442,0,None
u00010443,1,A
u00010444,2,A
u00010445,2,A
u00010446,1,A
u00010447,1,A
u00010448,1,A
u00010449,2,A
u00010450,2,A
u00010451,2,A
u00010452,1,A
u00010453,1,B
u00010454,0,None
u00010455,2,A
u00010456,0,None
u00010457,2,A
u00010458,2,A
u00010459,2,A
u00010460,0,None
u00010461,2,A
u00010462,0,None
u00010463,0,None
u00010464,2,B
u00010465,0,None
u00010466,2,B
u00010467,2,B
u00010468,1,B
u00010469,1,B
u00010470,0,None
u00010471,1,A
u00010472,0,None
u00010473,1,A
u00010474,2,B
u00010475,2,B
u00010476,2,A
u00010477,0,None
u00010478,0,None
u00010479,0,None
u00010480,1,A
u00010481,2,B
u00010482,1,A
u00010483,0,None
u00010484,2,B
u00010485,1,A
u00010486,2,B
u00010487,2,B
u00010488,0,None
u00010489,1,A
u00010490,2,A
u00010491,0,None
u00010492,1,B
u00010493,2,A
u00010494,2,A
u00010495,0,None
u00010496,1,B
u00010497,2,A
u00010498,1,B
u00010499,0,None
u00010500,2,B
u00010501,1,B
u00010502,1,A
u00010503,2,B
u00010504,2,B
u00010505,0,None
u00010506,1,B
u00010507,1,A
u00010508,1,A
u00010509,0,None
u00010510,0,None
u00010511,1,A
u00010512,2,B
u00010513,1,B
u00010514,0,None
u00010515,1,A
u00010516,2,B
u00010517,1,A
u00010518,2,A
u00010519,1,A
u00010520,1,A
u00010521,1,A
u00010522,2,B
u00010523,2,A
u00010524,1,A
u00010525,0,None
u00010526,2,A
u00010527,2,A
u00010528,0,None
u00010529,2,B
u00010530,2,B
u00010531,2,A
u00010532,0,None
u00010533,1,A
u00010534,2,A
u00010535,0,None
u00010536,1,A
u00010537,1,B
u00010538,2,B
u00010539,0,None
u00010540,0,None
u00010541,1,A
u00010542,1,B
u00010543,1,A
u00010544,1,A
u00010545,2,B
u00010546,2,B
u00010547,2,B
u00010548,2,B
u00010549,1,A
u00010550,2,A
u00010551,2,A
u00010552,1,B
u00010553,2,B
u00010554,0,None
u00010555,2,B
u00010556,1,A
u00010557,1,A
u00010558,0,None
u00010559,2,B
u00010560,1,B
u00010561,0,None
u00010562,1,A
u00010563,1,A
u00010564,0,None
u00010565,0,None
u00010566,1,B
u00010567,1,B
u00010568,1,A
u00010569,1,B
u00010570,0,None
u00010571,1,B
u00010572,2,A
u00010573,1,B
u00010574,1,A
u00010575,2,A
u00010576,2,A
u00010577,2,A
u00010578,2,A
u00010579,1,A
u00010580,0,None
u00010581,0,None
u00010582,2,A
u00010583,0,None
u00010584,2,A
u00010585,1,A
u00010586,2,B
u00010587,1,A
u00010588,2,B
u00010589,2,A
u00010590,2,A
u00010591,0,None
u00010592,1,A
u00010593,1,B
u00010594,2,B
u00010595,1,B
u00010596,2,A
u00010597,0,None
u00010598,0,None
u00010599,0,None
u00010600,2,A
u00010601,1,B
u00010602,0,None
u00010603,1,A
u00010604,2,A
u00010605,2,B
u00010606,2,B
u00010607,1,B
u00010608,1,B
u00010609,0,None
u00010610,0,None
u00010611,2,A
u00010612,1,B
u00010613,0,None
u00010614,1,B
u00010615,1,B
u00010616,1,A
u00010617,2,A
u00010618,0,None
u00010619,0,None
u00010620,0,None
u00010621,0,None
u00010622,1,A
u00010623,1,B
u00010624,2,B
u00010625,0,None
u00010626,0,None
u00010627,2,B
u00010628,2,A
u00010629,1,A
u00010630,2,A
u00010631,1,A
u00010632,2,A
u00010633,2,A
u00010634,2,B
u00010635,1,A
u00010636,2,A
u00010637,2,A
u00010638,0,None
u00010639,2,A
u00010640,0,None
u00010641,1,A
u00010642,2,B
u00010643,1,B
u00010644,2,A
u00010645,1,B
u00010646,1,A
u00010647,1,B
u00010648,2,A
u00010649,2,B
u00010650,2,B
u00010651,1,B
u00010652,2,B
u00010653,1,B
u00010654,2,B
u00010655,2,A
u00010656,2,B
u00010657,2,B
u00010658,2,A
u00010659,2,B
u00010660,1,A
u00010661,1,B
u00010662,2,B
u00010663,1,B
u00010664,1,A
u00010665,1,B
u00010666,1,A
u00010667,1,A
u00010668,0,None
u00010669,2,A
u00010670,0,None
u00010671,1,A
u00010672,2,A
u00010673,1,B
u00010674,2,A
u00010675,1,B
u00010676,2,B
u00010677,1,B
u00010678,0,None
u00010679,1,A
u00010680,1,A
u00010681,1,A
u00010682,0,None
u00010683,2,B
u00010684,2,A
u00010685,1,B
u00010686,1,A
u00010687,2,A
u00010688,1,B
u00010689,2,B
u00010690,0,None
u00010691,2,B
u00010692,2,B
u00010693,1,B
u00010694,2,B
u00010695,1,B
u00010696,0,None
u00010697,2,B
u00010698,0,None
u00010699,2,B
u00010700,2,A
u00010701,0,None
u00010702,1,A
u00010703,1,A
u00010704,2,B
u00010705,1,A
u00010706,2,B
u00010707,1,B
u00010708,1,A
u00010709,2,A
u00010710,2,B
u00010711,2,A
u00010712,2,A
u00010713,0,None
u00010714,2,B
u00010715,0,None
u00010716,1,A
u00010717,0,None
u00010718,2,B
u00010719,2,A
u00010720,0,None
u00010721,0,None
u00010722,1,B
u00010723,0,None
u00010724,2,B
u00010725,0,None
u00010726,1,B
u00010727,1,B
u00010728,2,B
u00010729,2,B
u00010730,2,B
u00010731,0,None
u00010732,0,None
u00010733,2,A
u00010734,2,B
u00010735,1,B
u00010736,1,B
u00010737,2,A
u00010738,0,None
u00010739,1,B
u00010740,1,B
u00010741,2,B
u00010742,0,None
u00010743,1,A
u00010744,0,None
u00010745,0,None
u00010746,2,A
u00010747,1,A
u00010748,2,B
u00010749,1,B
u00010750,1,A
u00010751,1,A
u00010752,1,A
u00010753,1,B
u00010754,1,A
u00010755,2,A
u00010756,0,None
u00010757,1,A
u00010758,0,None
u00010759,0,None
u00010760,1,A
u00010761,2,B
u00010762,2,B
u00010763,2,A
u00010764,1,B
u00010765,1,B
u00010766,2,B
u00010767,1,A
u00010768,2,B
u00010769,1,A
u00010770,2,B
u00010771,0,None
u00010772,1,A
u00010773,1,B
u00010774,2,A
u00010775,2,B
u00010776,1,A
u00010777,2,B
u00010778,2,B
u00010779,1,B
u00010780,2,B
u00010781,1,A
u00010782,2,B
u00010783,1,A
u00010784,2,B
u00010785,2,A
u00010786,2,A
u00010787,2,B
u00010788,2,B
u00010789,1,B
u00010790,2,B
u00010791,2,B
u00010792,1,B
u00010793,1,B
u00010794,1,B
u00010795,0,None
u00010796,2,B
u00010797,2,A
u00010798,2,B
u00010799,2,A
u00010800,1,A
u00010801,0,None
u00010802,2,B
u00010803,2,B
u00010804,0,None
u00010805,2,B
u00010806,2,A
u00010807,1,A
u00010808,1,A
u00010809,2,A
u00010810,1,A
u00010811,0,None
u00010812,2,B
u00010813,2,A
u00010814,1,B
u00010815,0,None
u00010816,1,B
u00010817,0,None
u00010818,0,None
u00010819,2,B
u00010820,2,B
u00010821,2,A
u00010822,1,A
u00010823,1,B
u00010824,0,None
u00010825,2,B
u00010826,2,A
u00010827,2,A
u00010828,2,B
u00010829,1,A
u00010830,2,B
u00010831,0,None
u00010832,0,None
u00010833,1,B
u00010834,1,B
u00010835,1,A
u00010836,1,B
u00010837,1,B
u00010838,2,B
u00010839,0,None
u00010840,1,B
u00010841,0,None
u00010842,2,B
